1_FS Lin,1_SS Log,1_FL1 Log,1_FL2 Log,1_FL3 Log,1_FL4 Log,1_FL5 Log,2_FS Lin,2_SS Log,2_FL1 Log,2_FL2 Log,2_FL3 Log,2_FL4 Log,2_FL5 Log,3_FS Lin,3_SS Log,3_FL1 Log,3_FL2 Log,3_FL3 Log,3_FL4 Log,3_FL5 Log,4_FS Lin,4_SS Log,4_FL1 Log,4_FL2 Log,4_FL3 Log,4_FL4 Log,4_FL5 Log,5_FS Lin,5_SS Log,5_FL1 Log,5_FL2 Log,5_FL3 Log,5_FL4 Log,5_FL5 Log,6_FS Lin,6_SS Log,6_FL1 Log,6_FL2 Log,6_FL3 Log,6_FL4 Log,6_FL5 Log,7_FS Lin,7_SS Log,7_FL1 Log,7_FL2 Log,7_FL3 Log,7_FL4 Log,7_FL5 Log,8_FS Lin,8_SS Log,8_FL1 Log,8_FL2 Log,8_FL3 Log,8_FL4 Log,8_FL5 Log
612.2647249437688,0.5643045759520872,0.3271674626235287,0.3257930019837172,0.6453335714946394,0.21783149782094594,0.17244047420609976,623.257610612683,0.5671648035328412,0.44358161813701324,0.4878307845795672,0.6458817317588387,0.22146363237809535,0.19185764243698727,621.5838928764374,0.5682097403113199,0.39369075918133684,0.3488317182714096,0.6460265243495009,0.24554354251118038,0.22821144326422388,579.759714608191,0.5468498749422808,0.46802082661951144,0.4680198616963629,0.6440972309968673,0.4696199012991121,0.171964443867753,611.9774220985076,0.5632807082849635,0.3456394997966456,0.520363489412937,0.6425692269334652,0.3120142470962453,0.31217691440335227,615.4259552602094,0.5670607529214736,0.3650806035413286,0.3286095164335936,0.6405177486074323,0.21584910646608407,0.2661961151045002,618.0316295157571,0.5665696579560534,0.38676302129621704,0.3346224738664279,0.6412879612082537,0.29026074942350594,0.3161361376830725,609.7130371168951,0.5625551941216154,0.33486609263191086,0.30608781758051173,0.27529248113837856,0.21462282489173892,0.1765119537288247
603.6771633290465,0.5217982316614569,0.2505893431073947,0.23018433352220377,0.5257415056890737,0.1997531111026599,0.16719111753100632,614.3181868313665,0.5236579944788917,0.37730759711151435,0.40242203644541374,0.5398873471500908,0.2123874059540037,0.19748108683976626,613.5598471206497,0.5266292736026456,0.3738731090364893,0.26645146756265675,0.5343249282872582,0.2686657479284481,0.23110670070128955,576.725327966607,0.5131480153633246,0.43461957841320453,0.36634437052440744,0.5180957414258957,0.33665410459625195,0.1936229774531873,593.4354732690622,0.5209013874102828,0.30788144692588704,0.3512879205245338,0.5331851358457159,0.311031419655608,0.28728217699841924,602.523389556462,0.5254792336184896,0.37094258543074216,0.24288684652993203,0.5303805654671087,0.20764640345300914,0.3057488909703738,598.3759237013578,0.5256667479229878,0.3236327668772414,0.2526801655738161,0.538042995769883,0.28760106315066775,0.214609137360296,604.0621124889283,0.5224281504869889,0.25401269994895553,0.24752035801926037,0.23875978194620184,0.22703090383647276,0.17215432239246872
682.3821620619321,0.5781795829878736,0.25803729743871606,0.23760681443652848,0.5999722052048186,0.1922859656583828,0.17100741348188636,680.4636091351554,0.5772532112217541,0.3725469219196723,0.4441549276816313,0.5981191977517497,0.16349750426217094,0.18708597662799864,682.2745598658639,0.5770037505817357,0.3289472496390437,0.2536549742214591,0.5967248020025719,0.2000954283379837,0.19727309901524476,679.730502908242,0.574451372778686,0.5601298097231712,0.4915332357167703,0.5971862550396676,0.5170466373074569,0.1939230732232194,685.5180828384346,0.5778653158309224,0.3057338540446747,0.4509624795104408,0.5970923453729022,0.2346998891020867,0.26324992317782353,671.2783259612113,0.5764656889586639,0.26783861972995465,0.24638893080585425,0.5931651853530323,0.1921420157994106,0.3131872039398382,669.0931702728128,0.5767382920051202,0.28041718343727623,0.25057427244962915,0.5995435022590245,0.22095804871253863,0.29139868128165947,701.6796049609554,0.5829162836271092,0.26375945914679166,0.24344341591925858,0.26005216478150994,0.18211583337112136,0.16497860674174322
691.833290035257,0.5332647057594199,0.2546595831496328,0.21628229360147053,0.5290780509462915,0.20005724411442177,0.17148878362032188,695.070950267098,0.5361727123887301,0.3543972945829135,0.3487521507858978,0.5365038791534539,0.19700394457788897,0.17865222694464328,705.7828238398945,0.5413938207479251,0.3230942147486553,0.25032168916595954,0.5339372825367118,0.20628357691377178,0.20096451161354287,682.4063715859625,0.5303538670244109,0.4962801669832131,0.47482955203875543,0.5245313223726987,0.5382541965028088,0.16586067972856272,698.5681565075358,0.5377445348913662,0.30445633487685947,0.4668551289339363,0.5296103266251226,0.2681438020257912,0.3284058498956404,683.5220253545499,0.5351480346911142,0.2787169596022302,0.2192179339768332,0.523774071381867,0.20148019930828787,0.20506333291626472,696.8337213532194,0.5409900242640874,0.2938556175843017,0.2326560011944051,0.5323609310347277,0.24446238698133882,0.2910171896216425,711.7184090744888,0.5490019924745733,0.2615506735094025,0.24699125134946937,0.22225149496905278,0.19496374142594816,0.16546913191208426
511.8178803323326,0.5374026661275431,0.2676466651655207,0.23057892799533164,0.617686135063014,0.200086400389495,0.16713580154931018,519.8544917756221,0.538384338541806,0.34164153334723746,0.3708360271927001,0.6157621282125771,0.1917177728729095,0.1917552860450297,548.8223451722291,0.5511247424976813,0.35690314879644025,0.2811744990045037,0.6223914904532308,0.20462950121858475,0.20534151841349793,523.8467391304348,0.5389521452995603,0.4666250949147026,0.49903587786640613,0.6176030493803608,0.5071598405372715,0.17348701446503784,519.8362053650737,0.5391701071609962,0.32080250832418417,0.46210267244865016,0.6204638365177851,0.26280185241228254,0.33984313142290545,520.4350941923582,0.5406134738338046,0.2844018413772167,0.24894213879853888,0.6188039714811503,0.1989088913903908,0.31822537882775953,515.9632332304238,0.5402743462772442,0.3156341710828091,0.25087116042683444,0.6200935135867484,0.26114121016452796,0.2661737563328078,557.135046113307,0.5489354153538724,0.28105923051980813,0.25339179859208155,0.2625911912198992,0.1927419942530143,0.1686186731097673
602.3380616309133,0.5544068787727737,0.26757838339637663,0.2322243447140322,0.5391655721926809,0.18781060444958353,0.17883216110283753,599.1861060457287,0.5510526457787033,0.3969787988704145,0.3822302791643316,0.5506496279050027,0.19129531199557828,0.1987575909407305,607.0084380798992,0.5560343654393382,0.3653789963148344,0.27790301975123316,0.555171711842642,0.20672919604919598,0.22524184307765893,591.9783186158375,0.5494174771562407,0.49838229000931805,0.3778570126345932,0.5413705392637173,0.4076624333549894,0.17040652246232202,568.1656722146621,0.547699674782434,0.2937111277135799,0.35608661743214687,0.52013743521446,0.25635233729627127,0.318855141678874,605.2673519126841,0.5557580076656916,0.3083089148144803,0.23530059872053138,0.5494647304865931,0.18066216872617696,0.30954271354574414,615.7166852135207,0.5569325081198699,0.32658128252475715,0.2548421701829333,0.5549384686432234,0.2512645564183487,0.24235128171844564,583.6692315690964,0.5509394628530048,0.264196913322352,0.24387179470168704,0.255626447939651,0.191007438409435,0.17111474554787948
626.2483735028833,0.5564120711394461,0.28394191966642196,0.24185990381142794,0.5777461260217451,0.19341143334721556,0.1774392467076212,633.3726608187135,0.5597727966013323,0.3885930591722903,0.3995405254465563,0.5767994496897334,0.1914726699671436,0.17706407901494825,628.1767103347889,0.5594755716137428,0.3684577833396439,0.2849039896986799,0.5771574507814567,0.20411834895638986,0.22557357186879054,606.3517380085003,0.5475862320879306,0.4586754436046867,0.4360879061147249,0.569674788650399,0.43034710752674543,0.16910765807236555,625.3886205243556,0.5555863788122404,0.31508006532571464,0.40999494546576215,0.5796843875502655,0.2746589393938893,0.3027383927880952,626.8182626083093,0.5584882499283227,0.3121870095049829,0.24303240938126316,0.5767378354757688,0.1911084438014682,0.2217916755344695,621.8426843882776,0.5573934091084404,0.35273716241159764,0.2498867545537396,0.5764445145332975,0.26782483130038415,0.2552432691583371,639.120594103303,0.5620997547314919,0.2902009771781224,0.26263343665077543,0.26039481720655305,0.19878162782407469,0.16259959378638075
623.2123261931605,0.5658849910315584,0.24037305594272443,0.23227155794425183,0.5499674512455812,0.19706529125966762,0.16018082659152624,627.3354339622641,0.5666954240832163,0.3863069174462807,0.40479587505081227,0.5520414956227846,0.19253165341940284,0.17671209528182819,631.291747645388,0.5691578875109233,0.3154929535031815,0.2370057754311898,0.5540463353896123,0.19269224983869554,0.16341154864053242,624.0061193478172,0.5566565901994734,0.5364563887852772,0.5136638334354838,0.5298863089208191,0.5536158898242606,0.1613822884185044,628.7357658684911,0.5686986556392029,0.31299994862230307,0.4575571031244541,0.5473317252844746,0.30104140630287485,0.35348128137922635,621.8754468700083,0.5695996410764502,0.26882308234936514,0.2393072441743787,0.5396233568101801,0.1983008092124848,0.2504000730416367,620.9255843715888,0.5681876991754515,0.24168974920209552,0.24670729052953855,0.5466216929782083,0.20168828859022458,0.2456109168296073,622.166366298716,0.5673901771479173,0.24560559622263722,0.23244613194369892,0.22882179847139605,0.19743865445070144,0.161276524798314
671.4367242117278,0.5688381850569332,0.26031249926734035,0.23070880804226332,0.5198738018133651,0.18433507466339472,0.1691322077829685,681.0475058526922,0.5732785749786896,0.38879516530967534,0.415842638071346,0.5396214581657531,0.18249747953742734,0.1964461329588049,674.3264098148945,0.5751639628269237,0.38140053685682435,0.24224752536152921,0.5379707115369609,0.20552794690122986,0.1896908224519589,673.7266541190097,0.5737759759242003,0.5359386831317067,0.44873935267452386,0.5307347273443939,0.43048383780939864,0.16450452688510292,682.0714778629281,0.5768803996072899,0.3455023876829975,0.3438762410721532,0.5387424969428165,0.29281382241197446,0.30408458442039815,684.3871237762493,0.5787956474293153,0.29343798309924835,0.2345400433438023,0.5422798721832792,0.18341731999503552,0.30720838298605757,671.7722033898305,0.5749513471044317,0.29631887277275337,0.23889334897583409,0.5387251222576516,0.22536477862221538,0.22140651136086087,681.76029286927,0.5753786492888221,0.2602173253686996,0.23672680270372665,0.24446135546696973,0.17867410766743458,0.16061444560867078
574.8837869486533,0.5700447998809481,0.31731441791277104,0.28315597639047285,0.5634919293959598,0.21517440486033682,0.17288728386531632,577.1897508896798,0.5694882471889264,0.43358716922487467,0.4650582808590588,0.5595050534096867,0.216576553045119,0.2270767721803425,582.2673040426827,0.5732227392741523,0.43944001433298124,0.30666329718812685,0.5604313264946529,0.23792012517561936,0.20861644079652916,560.8844486197428,0.5650580418606319,0.504503940478306,0.4178507127284575,0.544260237806395,0.3431135386944335,0.17115534376085903,575.6028934266542,0.570004870783622,0.3827948740022553,0.35199964173063825,0.5575025942300739,0.36531375666062166,0.2969406001910749,578.5123246385132,0.571416261105695,0.3467406312089923,0.2938152818662056,0.5631493103688623,0.21156512092519833,0.36723840194535784,579.9384840065541,0.5717645282652387,0.3602120619488983,0.2905105948484477,0.5633557643090108,0.2632227141370391,0.20453339686378674,581.8462551616118,0.5740996235611936,0.32005182686222483,0.28888630103812113,0.27541888044152235,0.20081032677629737,0.17082484829368577
697.1648186026483,0.5425748287065206,0.25999168088442004,0.22912963253371418,0.4923773352300741,0.209445553453387,0.17614419167408735,703.9371230452526,0.5458513868840702,0.4008647120211291,0.4372016452345411,0.49620569974228307,0.20075796854244685,0.21297102725132258,708.5470419881897,0.5466022759615278,0.42214344887602434,0.23554190663295838,0.4968268890099103,0.2158688575160245,0.18386966501830634,704.9392427036997,0.5466266525417977,0.5681740411494484,0.3752784878275998,0.4929989642793196,0.20680550333872014,0.1640176040894767,698.7235911642488,0.5450336996274208,0.3854728537964011,0.3307557165583501,0.4903321339923048,0.4037380593026202,0.37142969747782395,702.1369174590549,0.5476285052470244,0.28506341575489313,0.24379188856773543,0.473529292065466,0.2030402703768443,0.2599446763196285,700.3082606501838,0.5480876191883428,0.2736675991592771,0.23175220878376923,0.4888070615176691,0.22443439788069197,0.19988692828118243,708.2592726093069,0.5464542587469016,0.2601612587486856,0.24371922006110022,0.22355443829074398,0.20809672203506951,0.17084678704872772
576.972646177434,0.527802486749698,0.2213106298783626,0.2456044650424039,0.5919336655345249,0.17809198760359934,0.1514499588087398,578.9394253708122,0.5312874668690271,0.35039897790167807,0.40872377670991306,0.5886246288584078,0.17505382437375475,0.1586173952378942,581.5771065728505,0.5320561987035423,0.3103721421622719,0.2810382084066819,0.5909767762979852,0.23416488663090415,0.2230208155939024,583.6201767775372,0.5294078821678447,0.4652463784428765,0.47378016438486714,0.5919693391851145,0.5316190420115945,0.16389599108706465,582.4483419923986,0.5315362368358332,0.26715432571851794,0.4651505377858518,0.5905258630268101,0.3236143338007577,0.18378886314240336,580.6443115029388,0.5317265973383754,0.27782859791822095,0.25990368549459564,0.5871732664766104,0.17872935365470322,0.3084526135213948,580.4038167408231,0.5318392617043307,0.2833779456249419,0.25618203556413427,0.5890227335352896,0.27023528786417716,0.2332735318631526,596.6448644265012,0.5379143598271945,0.2390845842048462,0.2246931739184117,0.21844489831749492,0.20478197687087066,0.1545138705789147
712.2521676038455,0.5777223570383211,0.2971873378608584,0.2944021999559741,0.5836987784216889,0.20430488669475888,0.17535176915133083,703.5953165152557,0.5766214352157228,0.39571661355212945,0.4129357074972146,0.5761898720353057,0.19888668269963078,0.21098739233582656,719.8329516123168,0.5810545422288373,0.40328490776573217,0.31706719395946714,0.5829932569294232,0.20457309695641926,0.20339024523406954,719.4486464676106,0.5796202880976289,0.5354891430780512,0.4642413597495068,0.5804742647622817,0.4605559295832289,0.16712597895200215,715.481562694149,0.5788152231215816,0.3637074007563877,0.4151006328886364,0.5844245627783833,0.3072843483412325,0.3817922515226279,718.2739997068738,0.5811149300497425,0.31908876460485386,0.30531935448504377,0.5818751038573016,0.19781795358151627,0.3906700939116222,721.7657690353487,0.5805753367098687,0.32897906328030974,0.3046206435265728,0.5841063522835431,0.2458786718841084,0.2408259142299392,722.8351067680057,0.5801058144762259,0.3010986623062948,0.27583412730599244,0.248515097704699,0.1919350105193792,0.17278675103129118
644.1025765496639,0.5920356010264045,0.2953716580653316,0.26009644886550254,0.5606599558135711,0.19884240393325614,0.1827509060685704,630.5436320754717,0.5901880350311373,0.4075879058133339,0.44294509475532284,0.5525609327323261,0.19164154710014128,0.23637904791571468,643.3900229272983,0.594865597975637,0.4236638552764622,0.2794272752122464,0.5616595808747811,0.20398277752679217,0.20081491020497094,633.6666415464034,0.5903083246007943,0.5453691390950095,0.4382822184297136,0.5524207680673858,0.3629382595438496,0.17723443695833707,638.2765141740701,0.5955054318285427,0.38457778801790593,0.36399461367487523,0.5569683245250158,0.33790105869063003,0.36280241117983664,621.4844477010441,0.5903913894286317,0.31870304660247156,0.2667989259088598,0.5470389447250668,0.19568909678499988,0.3775959554524072,629.4139891431925,0.593942319570733,0.3115316066028909,0.26379098392190314,0.5558990095623816,0.22440209269532943,0.2124573100613483,638.633607907743,0.5933744945354705,0.2898973685286583,0.26371271251528533,0.2901073741707574,0.20993890111704866,0.18503401062165667
657.7569219957835,0.5731611274848571,0.2904945746455125,0.27516673746623765,0.545521564586375,0.23396419751799577,0.16890211135839234,661.1257417746409,0.5757289762667985,0.45569415865103574,0.4952245473606475,0.5448576839497675,0.254987761808867,0.21145090812294604,662.3321779726957,0.576162446265704,0.41768593355622363,0.28471673400839165,0.5538052482829232,0.23682377313393996,0.17901963599110818,649.7529407506605,0.5708907659335538,0.5400891640839393,0.4562618043101408,0.5305550647759478,0.46779004521034484,0.16501319423537528,663.3616281154742,0.5772115822071816,0.3832921500291101,0.39745307091057885,0.5455106363857491,0.4400660583852682,0.4031944285377693,667.2194298307977,0.5798251025483728,0.32940197248132,0.2859128230018058,0.5526268983336672,0.24032778231672502,0.39830041597738103,662.0602519884563,0.5786230577501581,0.3034550707439442,0.27759136200414,0.5542948794295113,0.25668315715935247,0.19611467204196364,658.3900821782528,0.5770068083271995,0.2936345288155638,0.2634591750289559,0.2530088326129942,0.24947738262444477,0.17070376266748727
428.48597143149357,0.44984659511635494,0.23017415094346808,0.20677195036592144,0.4933806728704507,0.16178538465946593,0.1637314648270248,426.4313452121872,0.4498871431747709,0.27151135046532665,0.2645655443881395,0.4910706474696495,0.16561144432676192,0.17787730827031956,425.425819210966,0.45028823185151273,0.47758997983174933,0.23346675828836844,0.48951815535891496,0.22269112704319952,0.22389403720455126,416.4706043485705,0.4448160983213985,0.26285078144087287,0.42716525660769605,0.48334603271243903,0.1997991616091293,0.2204610313822726,425.837539873524,0.44961348992005945,0.23838009660928564,0.2892379059691905,0.49176582890335474,0.17782264832850345,0.25775033610762454,420.9474128708969,0.44866859028011963,0.4132118263288006,0.2981546968426395,0.48696936158255394,0.3769676778246112,0.22948039354420569,418.04614690285456,0.44791932769130327,0.30338670662505596,0.21365561116815762,0.49171532086044356,0.22824890534257336,0.19540756358009465,422.1004308576118,0.44853002272933207,0.2326597960787699,0.21654912563677145,0.2207989464870371,0.16333724035664673,0.15935170426233344
